,dvcat,weight,Survived,airbag,seatbelt,frontal,sex,ageOFocc,yearacc,yearVeh,abcat,occRole,deploy,injSeverity,caseid
6191,25-39,12.003999999957196,survived,airbag,belted,0,f,16,2001,1994.0,nodeploy,pass,0,1.0,79:72:1
6192,25-39,40.1719999997877,survived,airbag,belted,1,m,50,2001,1996.0,deploy,driver,1,2.0,79:75:1
6193,25-39,40.1719999997877,survived,airbag,belted,0,f,25,2001,1999.0,nodeploy,driver,0,1.0,79:75:2
6194,25-39,40.1719999997877,survived,airbag,belted,0,m,42,2001,1999.0,nodeploy,pass,0,2.0,79:75:2
6195,40-54,8.041999999899419,survived,airbag,belted,0,f,22,2001,1991.0,deploy,driver,1,2.0,79:80:1
6196,40-54,8.041999999899419,survived,none,belted,0,f,20,2001,1991.0,unavail,pass,0,3.0,79:80:1
6197,40-54,8.041999999899419,survived,airbag,belted,1,m,42,2001,1999.0,deploy,driver,1,1.0,79:80:2
6198,55+,134.898999998346,survived,none,belted,0,m,16,2001,1992.0,unavail,driver,0,2.0,79:82:1
6199,25-39,134.898999998346,survived,airbag,none,1,m,39,2001,2000.0,deploy,driver,1,0.0,79:82:2
6200,10-24,130.584999999031,survived,airbag,belted,1,f,45,2001,1990.0,deploy,driver,1,1.0,79:88:1
6201,25-39,6.17799999995623,survived,airbag,none,0,f,63,2001,2001.0,nodeploy,driver,0,3.0,79:89:1
6202,10-24,837.07499999553,survived,airbag,belted,0,m,42,2001,2001.0,nodeploy,driver,0,1.0,79:91:1
6203,10-24,837.07499999553,survived,none,belted,1,f,75,2001,1974.0,unavail,driver,0,1.0,79:91:2
6204,40-54,8.041999999899419,survived,none,belted,1,f,23,2001,1991.0,unavail,driver,0,3.0,79:92:1
6205,55+,8.041999999899419,survived,airbag,belted,1,m,22,2001,1993.0,deploy,driver,1,1.0,79:92:2
6206,40-54,37.1239999998361,survived,airbag,belted,1,f,28,2001,1996.0,deploy,driver,1,1.0,79:93:1
6207,40-54,37.1239999998361,survived,airbag,belted,1,f,54,2001,1996.0,deploy,pass,1,3.0,79:93:1
6208,10-24,184.47099999897202,survived,airbag,belted,1,f,39,2001,1999.0,deploy,driver,1,2.0,79:97:2
6209,10-24,9.747999999905009,survived,none,none,0,m,22,2001,1983.0,unavail,driver,0,1.0,79:99:2
6210,10-24,9.747999999905009,survived,none,none,0,m,25,2001,1983.0,unavail,pass,0,1.0,79:99:2
6211,55+,8.041999999899419,survived,none,none,1,m,47,2001,1988.0,unavail,driver,0,3.0,79:102:1
6212,55+,10.8759999999311,survived,airbag,belted,1,m,22,2001,1994.0,deploy,driver,1,3.0,79:109:1
6213,25-39,8.041999999899419,survived,airbag,none,1,m,23,2001,1995.0,deploy,driver,1,3.0,79:112:1
6214,25-39,8.041999999899419,survived,airbag,belted,1,f,23,2001,1995.0,deploy,pass,1,2.0,79:112:1
6215,25-39,10.168999999994401,survived,airbag,belted,0,m,22,2001,1998.0,nodeploy,driver,0,3.0,79:115:1
6216,25-39,17.651999999769,survived,none,belted,0,m,38,2001,1986.0,unavail,driver,0,2.0,79:117:2
6217,25-39,17.651999999769,survived,none,belted,0,f,29,2001,1986.0,unavail,pass,0,1.0,79:117:2
6218,10-24,17.651999999769,survived,none,belted,0,f,42,2001,1993.0,unavail,driver,0,0.0,79:117:3
6219,10-24,104.285999999382,survived,none,belted,1,m,39,2001,1994.0,unavail,driver,0,0.0,79:119:2
6220,25-39,8.041999999899419,survived,none,none,1,m,41,2001,1989.0,unavail,driver,0,3.0,79:121:1
6221,40-54,81.3549999995157,survived,none,belted,0,f,17,2001,1991.0,unavail,driver,0,2.0,79:122:2
6222,10-24,9.72099999990314,survived,none,none,0,m,61,2001,1982.0,unavail,driver,0,1.0,79:124:2
6223,10-24,14.4679999999935,survived,airbag,belted,0,f,35,2001,1993.0,nodeploy,driver,0,2.0,79:125:1
6224,25-39,165.190999999642,survived,none,belted,1,f,42,2001,1988.0,unavail,driver,0,1.0,79:128:2
6225,10-24,1220.1489999890302,survived,none,belted,1,m,19,2001,1987.0,unavail,driver,0,0.0,79:129:1
6226,10-24,1220.1489999890302,survived,none,belted,1,f,16,2001,1987.0,unavail,pass,0,2.0,79:129:1
6227,55+,81.2869999995455,survived,none,belted,1,f,34,2001,1987.0,unavail,driver,0,3.0,81:2:1
6228,55+,81.2869999995455,survived,none,belted,1,m,34,2001,1989.0,unavail,driver,0,3.0,81:2:2
6229,55+,81.2869999995455,survived,none,belted,1,f,30,2001,1989.0,unavail,pass,0,2.0,81:2:2
6230,10-24,1202.54699999094,survived,none,belted,1,f,29,2001,1979.0,unavail,driver,0,2.0,81:4:1
6231,10-24,78.2129999995232,survived,none,belted,1,f,19,2001,1987.0,unavail,driver,0,0.0,81:5:2
6232,10-24,78.2129999995232,survived,none,none,1,m,20,2001,1987.0,unavail,pass,0,2.0,81:5:2
6233,10-24,335.371999997646,survived,airbag,belted,1,m,19,2001,1992.0,deploy,driver,1,2.0,81:7:1
6234,40-54,55.3189999996684,survived,airbag,belted,1,f,27,2001,1990.0,deploy,driver,1,3.0,81:10:1
6235,25-39,55.3189999996684,survived,none,belted,1,m,41,2001,1999.0,unavail,driver,0,2.0,81:10:2
6236,25-39,13.112999999895699,survived,none,none,0,f,24,2001,1989.0,unavail,driver,0,3.0,81:13:2
6237,25-39,11.2919999998994,survived,none,none,1,f,77,2001,1991.0,unavail,driver,0,3.0,81:14:1
6238,10-24,11.2919999998994,survived,airbag,belted,0,f,39,2001,1999.0,nodeploy,driver,0,0.0,81:14:2
6239,10-24,1523.19199998677,survived,airbag,belted,0,m,20,2001,1994.0,nodeploy,driver,0,1.0,81:16:2
6240,10-24,1523.19199998677,survived,airbag,belted,0,m,39,2001,1994.0,nodeploy,pass,0,,81:16:2
6241,10-24,2762.09599998593,survived,airbag,belted,1,m,24,2001,2000.0,deploy,driver,1,1.0,81:18:2
6242,10-24,2762.09599998593,survived,airbag,belted,1,m,20,2001,2000.0,deploy,pass,1,1.0,81:18:2
6243,55+,40.1439999998547,survived,none,none,1,m,39,2001,1975.0,unavail,driver,0,3.0,81:20:1
6244,55+,40.1439999998547,survived,none,none,1,m,46,2001,1975.0,unavail,pass,0,3.0,81:20:1
6245,25-39,57.80999999959022,survived,airbag,belted,1,f,81,2001,1990.0,deploy,driver,1,3.0,81:23:1
6246,10-24,760.229999996722,survived,airbag,belted,1,m,24,2001,2000.0,nodeploy,driver,0,0.0,81:24:1
6247,25-39,22.584999999962697,survived,none,none,1,m,17,2001,1969.0,unavail,driver,0,3.0,81:31:1
6248,25-39,22.584999999962697,survived,none,belted,1,m,68,2001,1990.0,unavail,driver,0,3.0,81:31:2
6249,40-54,22.744999999878893,Not_Survived,airbag,none,0,m,18,2001,1999.0,deploy,driver,1,4.0,81:36:1
6250,40-54,22.744999999878893,survived,airbag,belted,0,m,20,2001,1999.0,deploy,pass,1,3.0,81:36:1
6251,10-24,159.43299999833098,survived,airbag,belted,0,f,31,2001,1999.0,nodeploy,driver,0,2.0,81:37:1
6252,10-24,712.2939999997618,survived,airbag,belted,1,m,28,2001,2001.0,nodeploy,driver,0,0.0,81:38:1
6253,10-24,712.2939999997618,survived,none,belted,1,m,55,2001,1988.0,unavail,driver,0,0.0,81:38:2
6254,55+,22.744999999878893,survived,airbag,belted,1,m,20,2001,1992.0,deploy,driver,1,2.0,81:39:1
6255,55+,22.744999999878893,survived,none,none,1,m,19,2001,1992.0,unavail,pass,0,3.0,81:39:1
6256,55+,22.744999999878893,Not_Survived,airbag,belted,1,m,35,2001,1996.0,deploy,driver,1,4.0,81:39:2
6257,1-9km/h,650.276999995112,survived,none,belted,0,m,35,2001,1987.0,unavail,driver,0,2.0,81:40:1
6258,10-24,475.17499999702005,survived,airbag,belted,0,m,57,2001,1998.0,nodeploy,driver,0,0.0,81:42:1
6259,1-9km/h,475.17499999702005,survived,airbag,belted,1,m,50,2001,1994.0,deploy,driver,1,2.0,81:42:2
6260,10-24,1653.3719999939199,survived,none,none,0,m,32,2001,1987.0,unavail,driver,0,0.0,81:43:2
6261,10-24,1653.3719999939199,survived,none,none,0,m,31,2001,1987.0,unavail,pass,0,0.0,81:43:2
6262,10-24,22.584999999962697,survived,none,belted,1,m,45,2001,1991.0,unavail,driver,0,3.0,81:44:2
6263,55+,22.584999999962697,survived,airbag,none,0,m,19,2001,1992.0,deploy,driver,1,3.0,81:45:1
6264,55+,22.584999999962697,survived,none,none,0,m,19,2001,1992.0,unavail,pass,0,3.0,81:45:1
6265,10-24,22.7089999997988,survived,airbag,belted,1,m,63,2001,2000.0,deploy,driver,1,3.0,81:47:2
6266,40-54,22.7089999997988,survived,airbag,none,1,f,27,2001,1999.0,deploy,driver,1,3.0,81:50:1
6267,40-54,22.7089999997988,survived,airbag,none,1,m,24,2001,1999.0,deploy,pass,1,2.0,81:50:1
6268,25-39,22.7089999997988,survived,airbag,belted,1,m,40,2001,1997.0,deploy,driver,1,1.0,81:50:2
6269,55+,22.744999999878893,Not_Survived,airbag,none,1,f,74,2001,1995.0,deploy,driver,1,4.0,81:53:1
6270,40-54,22.744999999878893,survived,airbag,belted,1,m,28,2001,1999.0,deploy,driver,1,3.0,81:53:2
6271,25-39,136.437999999151,survived,airbag,none,1,m,44,2001,1999.0,deploy,driver,1,2.0,81:56:1
6272,25-39,612.175999999046,survived,airbag,belted,1,m,35,2001,1996.0,deploy,driver,1,2.0,81:60:1
6273,40-54,20.633999999845397,Not_Survived,airbag,none,0,m,22,2001,2001.0,deploy,driver,1,4.0,81:62:1
6274,40-54,20.633999999845397,survived,airbag,none,0,f,28,2001,2001.0,deploy,pass,1,3.0,81:62:1
6275,25-39,22.584999999962697,survived,none,none,1,m,18,2001,1991.0,unavail,driver,0,2.0,81:66:1
6276,10-24,22.584999999962697,survived,none,none,1,m,77,2001,1986.0,unavail,driver,0,3.0,81:66:2
6277,55+,11.372999999905,Not_Survived,none,none,1,f,27,2001,1987.0,unavail,driver,0,4.0,81:68:1
6278,25-39,11.372999999905,survived,airbag,belted,1,m,45,2001,2000.0,deploy,driver,1,2.0,81:68:2
6279,25-39,538.1329999938612,survived,none,belted,1,m,43,2001,1983.0,unavail,driver,0,0.0,81:70:1
6280,10-24,538.1329999938612,survived,airbag,belted,0,m,26,2001,1999.0,deploy,driver,1,0.0,81:70:2
6281,25-39,884.648999996483,survived,airbag,belted,1,m,25,2001,1994.0,deploy,driver,1,0.0,81:72:1
6282,25-39,884.648999996483,survived,airbag,belted,1,m,23,2001,1994.0,deploy,pass,1,0.0,81:72:1
6283,10-24,884.648999996483,survived,none,none,1,m,25,2001,1989.0,unavail,driver,0,0.0,81:73:1
6284,10-24,884.648999996483,survived,none,none,1,f,27,2001,1989.0,unavail,pass,0,0.0,81:73:1
6285,40-54,22.744999999878893,survived,airbag,belted,0,m,17,2001,1996.0,deploy,driver,1,3.0,81:74:1
6286,40-54,22.744999999878893,Not_Survived,airbag,none,0,m,17,2001,1996.0,deploy,pass,1,4.0,81:74:1
6287,10-24,3961.8689999878397,survived,airbag,belted,0,f,33,2001,1996.0,nodeploy,driver,0,0.0,81:76:2
6288,10-24,11.2919999998994,survived,none,belted,1,m,43,2001,1995.0,unavail,driver,0,0.0,81:77:1
6289,25-39,22.584999999962697,survived,none,none,1,m,52,2001,1989.0,unavail,driver,0,3.0,81:80:1
6290,40-54,22.584999999962697,survived,none,belted,1,m,53,2001,1994.0,unavail,driver,0,3.0,81:83:1
6291,25-39,22.584999999962697,survived,airbag,belted,1,f,46,2001,2001.0,deploy,driver,1,1.0,81:83:2
6292,25-39,11.2919999998994,survived,airbag,none,1,f,50,2001,1992.0,deploy,driver,1,3.0,81:84:1
6293,10-24,1479.1169999986905,survived,airbag,belted,1,m,43,2001,1998.0,deploy,driver,1,0.0,81:85:1
6294,10-24,1479.1169999986905,survived,airbag,belted,1,m,25,2001,1999.0,deploy,driver,1,0.0,81:85:2
6295,25-39,50.0249999999069,survived,airbag,belted,1,f,25,2001,1997.0,deploy,driver,1,3.0,81:86:2
6296,25-39,22.584999999962697,survived,none,belted,1,f,37,2001,1990.0,unavail,driver,0,3.0,81:89:1
6297,40-54,22.584999999962697,survived,airbag,belted,1,f,66,2001,1994.0,deploy,driver,1,3.0,81:89:2
6298,10-24,269.311999998987,survived,none,belted,0,m,39,2001,1993.0,unavail,driver,0,1.0,81:92:1
6299,10-24,269.311999998987,survived,airbag,belted,1,f,62,2001,1995.0,deploy,driver,1,2.0,81:92:2
6300,10-24,937.072999998927,survived,airbag,belted,1,m,55,2001,1989.0,deploy,driver,1,0.0,81:94:2
6301,25-39,22.7089999997988,survived,airbag,belted,1,m,32,2001,1999.0,deploy,driver,1,3.0,81:95:1
6302,10-24,22.7089999997988,survived,airbag,belted,1,f,27,2001,1999.0,deploy,driver,1,3.0,81:96:2
6303,25-39,22.7089999997988,survived,airbag,none,0,m,31,2001,2001.0,nodeploy,driver,0,2.0,81:98:1
6304,25-39,22.7089999997988,survived,airbag,none,0,f,32,2001,2001.0,nodeploy,pass,0,3.0,81:98:1
6305,25-39,22.7089999997988,survived,airbag,none,1,f,32,2001,2001.0,deploy,driver,1,3.0,81:98:2
6306,10-24,22.584999999962697,survived,airbag,belted,1,m,30,2001,1995.0,deploy,driver,1,3.0,81:99:2
6307,10-24,22.584999999962697,survived,airbag,belted,1,f,33,2001,1995.0,deploy,pass,1,1.0,81:99:2
6308,10-24,22.584999999962697,survived,airbag,none,1,m,45,2001,1995.0,deploy,driver,1,3.0,81:101:1
6309,10-24,22.7089999997988,survived,airbag,belted,1,m,44,2001,1999.0,nodeploy,driver,0,3.0,81:102:1
6310,25-39,34.7609999999404,survived,none,none,1,m,44,2001,1984.0,unavail,driver,0,2.0,81:105:1
6311,25-39,34.7609999999404,survived,none,none,0,m,23,2001,1988.0,unavail,driver,0,2.0,81:105:2
6312,25-39,34.7609999999404,survived,none,none,0,f,20,2001,1988.0,unavail,pass,0,3.0,81:105:2
6313,40-54,34.7609999999404,survived,none,none,1,f,32,2001,1971.0,unavail,driver,0,3.0,81:106:1
6314,25-39,11.2919999998994,survived,none,belted,1,m,19,2001,1985.0,unavail,driver,0,3.0,81:107:1
6315,25-39,11.2919999998994,survived,none,belted,1,m,20,2001,1985.0,unavail,pass,0,2.0,81:107:1
6316,10-24,1058.4469999969,survived,airbag,belted,1,f,75,2001,1995.0,deploy,driver,1,1.0,81:109:1
6317,10-24,1058.4469999969,survived,airbag,belted,1,f,28,2001,1999.0,nodeploy,driver,0,1.0,81:109:2
6318,55+,46.73899999959389,survived,airbag,belted,0,f,46,2001,1997.0,nodeploy,driver,0,3.0,81:110:2
6319,25-39,78.625,survived,none,belted,1,f,34,2001,1989.0,unavail,driver,0,2.0,81:114:1
6320,25-39,78.625,survived,none,belted,1,m,39,2001,1989.0,unavail,pass,0,2.0,81:114:1
6321,25-39,78.625,survived,airbag,belted,1,m,27,2001,2001.0,deploy,driver,1,3.0,81:114:2
6322,25-39,78.625,survived,airbag,none,1,m,29,2001,2001.0,deploy,pass,1,2.0,81:114:2
6323,25-39,24.598999999929198,survived,airbag,belted,1,f,72,2001,1995.0,deploy,driver,1,3.0,81:115:1
6324,25-39,24.598999999929198,Not_Survived,none,belted,1,m,74,2001,1995.0,unavail,pass,0,4.0,81:115:1
6325,10-24,56.1389999999665,survived,airbag,belted,1,f,16,2001,1998.0,deploy,driver,1,0.0,81:116:2
6326,10-24,56.1389999999665,survived,airbag,belted,1,f,16,2001,1998.0,deploy,pass,1,2.0,81:116:2
6327,25-39,22.744999999878893,survived,airbag,none,1,m,50,2001,1999.0,deploy,driver,1,1.0,81:117:1
6328,40-54,22.744999999878893,Not_Survived,airbag,belted,1,m,52,2001,2002.0,deploy,driver,1,4.0,81:117:2
6329,25-39,35.134999999776504,survived,airbag,belted,0,f,27,2001,1999.0,nodeploy,driver,0,2.0,81:120:1
6330,40-54,35.134999999776504,survived,none,belted,1,m,53,2001,1988.0,unavail,driver,0,3.0,81:120:2
6331,10-24,5500.27599996328,survived,airbag,belted,1,m,26,2001,1991.0,deploy,driver,1,1.0,81:122:2
6332,40-54,18.6929999999702,survived,none,belted,1,m,19,2001,1987.0,unavail,driver,0,1.0,81:123:1
6333,40-54,18.6929999999702,survived,none,belted,1,f,21,2001,1987.0,unavail,pass,0,1.0,81:123:1
6334,40-54,18.6929999999702,survived,airbag,belted,0,m,23,2001,1994.0,deploy,driver,1,1.0,81:123:2
6335,40-54,18.6929999999702,survived,airbag,none,0,f,23,2001,1994.0,deploy,pass,1,3.0,81:123:2
6336,10-24,22.7089999997988,survived,airbag,belted,1,m,33,2001,2000.0,nodeploy,driver,0,1.0,81:124:2
6337,25-39,23.834999999962697,survived,none,belted,1,f,18,2001,1989.0,unavail,driver,0,3.0,81:126:1
6338,10-24,23.834999999962697,survived,none,belted,0,m,31,2001,1997.0,unavail,driver,0,0.0,81:126:2
6339,10-24,4527.95599997044,survived,airbag,belted,0,f,41,2001,1999.0,nodeploy,driver,0,0.0,81:127:1
6340,10-24,4527.95599997044,survived,airbag,belted,1,f,61,2001,1992.0,deploy,driver,1,0.0,81:127:2
6341,25-39,28.692999999970198,survived,none,none,1,m,29,2001,1985.0,unavail,driver,0,2.0,81:128:1
6342,25-39,28.692999999970198,survived,none,none,1,m,52,2001,1985.0,unavail,pass,0,2.0,81:128:1
6343,10-24,28.692999999970198,survived,airbag,belted,0,f,26,2001,1995.0,deploy,driver,1,2.0,81:128:2
6344,10-24,28.692999999970198,survived,airbag,belted,0,f,84,2001,1995.0,deploy,pass,1,5.0,81:128:2
6345,40-54,26.3019999999087,survived,airbag,none,1,f,21,2001,2000.0,deploy,driver,1,3.0,81:131:1
6346,40-54,26.3019999999087,Not_Survived,airbag,belted,0,f,56,2001,1997.0,deploy,driver,1,4.0,81:131:2
6347,40-54,26.3019999999087,Not_Survived,airbag,belted,0,m,65,2001,1997.0,deploy,pass,1,4.0,81:131:2
6348,10-24,775.04999999702,survived,airbag,belted,0,m,17,2001,1999.0,nodeploy,driver,0,0.0,81:132:1
6349,25-39,0.0,survived,airbag,belted,1,m,24,2001,2001.0,deploy,driver,1,0.0,81:502:1
6350,25-39,8.3509999999078,survived,none,belted,1,f,25,2001,1990.0,unavail,driver,0,1.0,82:1:2
6351,40-54,729.99699999392,survived,airbag,belted,0,m,46,2001,1999.0,nodeploy,driver,0,1.0,82:2:2
6352,25-39,13.5899999999674,survived,none,none,1,m,22,2001,1986.0,unavail,driver,0,3.0,82:3:2
6353,40-54,5.11999999999534,survived,airbag,belted,1,f,72,2001,1998.0,deploy,driver,1,3.0,82:4:1
6354,40-54,10.030999999959,survived,airbag,belted,0,f,33,2001,1999.0,deploy,driver,1,3.0,82:7:1
6355,25-39,10.030999999959,survived,none,belted,1,m,28,2001,1985.0,unavail,driver,0,3.0,82:7:2
6356,25-39,10.030999999959,survived,none,belted,1,m,25,2001,1985.0,unavail,pass,0,3.0,82:7:2
6357,1-9km/h,180.25599999912103,survived,airbag,none,1,f,30,2001,1999.0,nodeploy,driver,0,1.0,82:9:1
6358,10-24,180.25599999912103,survived,none,none,0,m,31,2001,1988.0,unavail,driver,0,1.0,82:9:2
6359,40-54,16.325999999884502,survived,airbag,belted,1,m,25,2001,2001.0,deploy,driver,1,3.0,82:12:1
6360,40-54,16.325999999884502,survived,airbag,belted,1,f,26,2001,2001.0,deploy,pass,1,3.0,82:12:1
6361,10-24,10.451999999932,survived,airbag,belted,0,m,42,2001,1995.0,nodeploy,driver,0,1.0,82:14:1
6362,10-24,10.451999999932,survived,airbag,belted,0,m,42,2001,1995.0,nodeploy,pass,0,0.0,82:14:1
6363,10-24,10.451999999932,survived,none,none,1,m,36,2001,1988.0,unavail,driver,0,3.0,82:14:2
6364,10-24,10.451999999932,survived,none,none,1,m,16,2001,1988.0,unavail,pass,0,2.0,82:14:2
6365,25-39,106.763999999501,survived,none,belted,0,m,62,2001,1992.0,unavail,driver,0,2.0,82:16:2
6366,25-39,106.763999999501,survived,airbag,none,1,m,51,2001,1995.0,deploy,driver,1,2.0,82:16:3
6367,25-39,106.763999999501,survived,airbag,none,1,m,38,2001,1995.0,deploy,pass,1,2.0,82:16:3
6368,10-24,29.5519999999087,survived,airbag,belted,0,f,26,2001,1999.0,nodeploy,driver,0,3.0,82:21:3
6369,10-24,29.5519999999087,survived,airbag,belted,0,f,24,2001,1999.0,nodeploy,pass,0,3.0,82:21:3
6370,10-24,29.5519999999087,survived,airbag,belted,1,m,16,2001,1995.0,deploy,driver,1,3.0,82:21:4
6371,10-24,29.5519999999087,survived,airbag,belted,1,m,17,2001,1995.0,deploy,pass,1,2.0,82:21:4
6372,10-24,458.239999998361,survived,none,belted,1,m,73,2001,1992.0,unavail,driver,0,2.0,82:22:1
6373,10-24,458.239999998361,survived,none,belted,0,m,23,2001,1988.0,unavail,driver,0,2.0,82:22:2
6374,10-24,458.239999998361,survived,none,belted,0,m,24,2001,1988.0,unavail,pass,0,2.0,82:22:2
6375,55+,3.983999999996741,survived,airbag,none,1,f,39,2001,1998.0,deploy,driver,1,3.0,82:24:1
6376,10-24,3.983999999996741,survived,airbag,belted,1,m,85,2001,1998.0,deploy,driver,1,3.0,82:26:1
6377,10-24,3.983999999996741,survived,airbag,belted,1,f,77,2001,1998.0,deploy,pass,1,1.0,82:26:1
6378,10-24,1462.0289999991699,survived,airbag,belted,1,f,19,2001,1998.0,deploy,driver,1,0.0,82:31:1
6379,25-39,8.27599999995437,survived,airbag,belted,1,m,30,2001,1996.0,deploy,driver,1,3.0,82:33:1
6380,25-39,8.27599999995437,survived,none,belted,1,f,58,2001,1987.0,unavail,driver,0,3.0,82:33:2
6381,10-24,27.27999999979511,survived,airbag,belted,1,m,31,2001,2000.0,nodeploy,driver,0,1.0,82:34:1
6382,10-24,27.27999999979511,survived,airbag,belted,1,m,34,2001,1999.0,deploy,driver,1,0.0,82:34:2
6383,10-24,27.27999999979511,survived,airbag,none,1,m,44,2001,1999.0,deploy,pass,1,2.0,82:34:2
6384,10-24,95.66499999910593,survived,none,belted,0,f,29,2001,1988.0,unavail,driver,0,1.0,82:35:1
6385,10-24,95.66499999910593,survived,none,belted,0,f,22,2001,1988.0,unavail,pass,0,1.0,82:35:1
6386,10-24,95.66499999910593,survived,none,none,1,f,30,2001,1989.0,unavail,driver,0,0.0,82:35:2
6387,10-24,95.66499999910593,survived,none,none,1,m,30,2001,1989.0,unavail,pass,0,0.0,82:35:2
6388,25-39,6.31899999995949,survived,none,belted,0,m,57,2001,1989.0,unavail,driver,0,3.0,82:37:2
6389,25-39,6.31899999995949,survived,none,belted,0,f,50,2001,1989.0,unavail,pass,0,2.0,82:37:2
6390,10-24,6.31899999995949,survived,none,belted,1,m,51,2001,1992.0,unavail,driver,0,1.0,82:37:3
6391,40-54,5.1869999999762495,survived,airbag,none,1,m,33,2001,2000.0,deploy,driver,1,2.0,82:39:1
6392,40-54,5.1869999999762495,survived,none,belted,1,f,44,2001,1989.0,unavail,driver,0,3.0,82:39:2
6393,1-9km/h,60.2859999998473,survived,airbag,belted,0,f,49,2001,2001.0,nodeploy,driver,0,2.0,82:40:2
6394,10-24,952.0089999958867,survived,airbag,belted,1,m,36,2001,1993.0,nodeploy,driver,0,0.0,82:43:1
6395,10-24,952.0089999958867,survived,airbag,belted,1,f,36,2001,1993.0,nodeploy,pass,0,0.0,82:43:1
6396,10-24,5.1869999999762495,survived,none,none,1,m,42,2001,1985.0,unavail,driver,0,3.0,82:44:1
6397,55+,3.983999999996741,survived,airbag,belted,1,m,44,2001,2001.0,deploy,driver,1,3.0,82:45:1
6398,25-39,3.983999999996741,survived,none,belted,0,m,30,2001,1975.0,unavail,driver,0,2.0,82:45:2
6399,25-39,3.983999999996741,survived,none,belted,0,m,27,2001,1975.0,unavail,pass,0,1.0,82:45:2
6400,10-24,13.061999999918001,survived,airbag,belted,1,f,27,2001,2001.0,deploy,driver,1,1.0,82:47:2
6401,25-39,5.1869999999762495,survived,none,none,1,f,90,2001,1961.0,unavail,driver,0,3.0,82:53:1
6402,10-24,20.125,survived,airbag,none,0,m,24,2001,1996.0,nodeploy,driver,0,3.0,82:54:1
6403,10-24,20.125,survived,none,belted,1,f,21,2001,1989.0,unavail,driver,0,0.0,82:54:2
6404,25-39,294.747999999672,survived,airbag,none,1,f,21,2001,2001.0,deploy,driver,1,1.0,82:58:1
6405,10-24,119.29899999965001,survived,airbag,belted,0,f,47,2001,1994.0,nodeploy,driver,0,3.0,82:61:1
6406,10-24,119.29899999965001,survived,none,belted,1,m,33,2001,1994.0,unavail,driver,0,1.0,82:61:2
6407,25-39,5.1869999999762495,survived,none,belted,0,f,49,2001,1990.0,unavail,driver,0,3.0,82:62:1
6408,25-39,5.1869999999762495,survived,none,belted,0,f,79,2001,1990.0,unavail,pass,0,3.0,82:62:1
